image,sex,emotion,age,face_direction
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PareshRaval/Misc/images/PareshRaval_89.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PareshRaval/Misc/images/PareshRaval_90.jpg,MALE,HAPPINESS,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PareshRaval/Misc/images/PareshRaval_91.jpg,MALE,NEUTRAL,MIDDLE,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PareshRaval/Misc/images/PareshRaval_92.jpg,MALE,NEUTRAL,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PareshRaval/Misc/images/PareshRaval_93.jpg,MALE,NEUTRAL,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PareshRaval/Misc/images/PareshRaval_94.jpg,MALE,HAPPINESS,MIDDLE,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PareshRaval/Misc/images/PareshRaval_95.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PareshRaval/Misc/images/PareshRaval_96.jpg,MALE,NEUTRAL,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PareshRaval/Misc/images/PareshRaval_97.jpg,MALE,NEUTRAL,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PareshRaval/Misc/images/PareshRaval_98.jpg,MALE,NEUTRAL,MIDDLE,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PareshRaval/Misc/images/PareshRaval_99.jpg,MALE,SADNESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PareshRaval/Misc/images/PareshRaval_200.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_10.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_102.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_103.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_111.jpg,MALE,NEUTRAL,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_112.jpg,MALE,SURPRISE,MIDDLE,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_115.jpg,MALE,HAPPINESS,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_116.jpg,MALE,DISGUST,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_117.jpg,MALE,HAPPINESS,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_118.jpg,MALE,NEUTRAL,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_119.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_12.jpg,MALE,ANGER,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_120.jpg,MALE,HAPPINESS,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_121.jpg,MALE,DISGUST,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_122.jpg,MALE,NEUTRAL,MIDDLE,DOWN
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_127.jpg,MALE,ANGER,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_128.jpg,MALE,SURPRISE,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_129.jpg,MALE,ANGER,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_13.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_132.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_133.jpg,MALE,ANGER,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_134.jpg,MALE,NEUTRAL,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_135.jpg,MALE,ANGER,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_137.jpg,MALE,ANGER,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_138.jpg,MALE,NEUTRAL,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_139.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_143.jpg,MALE,ANGER,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_144.jpg,MALE,ANGER,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_148.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_153.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_155.jpg,MALE,NEUTRAL,MIDDLE,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_156.jpg,MALE,DISGUST,MIDDLE,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_157.jpg,MALE,ANGER,MIDDLE,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_158.jpg,MALE,HAPPINESS,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_160.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_161.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_162.jpg,MALE,SADNESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_163.jpg,MALE,ANGER,MIDDLE,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_164.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_166.jpg,MALE,SURPRISE,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_170.jpg,MALE,ANGER,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_172.jpg,MALE,ANGER,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_173.jpg,MALE,SADNESS,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_174.jpg,MALE,SADNESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_175.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_176.jpg,MALE,SURPRISE,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_177.jpg,MALE,SURPRISE,MIDDLE,UP
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_179.jpg,MALE,SADNESS,MIDDLE,DOWN
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_180.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_189.jpg,MALE,SADNESS,MIDDLE,DOWN
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_190.jpg,MALE,DISGUST,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_193.jpg,MALE,HAPPINESS,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_196.jpg,MALE,HAPPINESS,MIDDLE,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_197.jpg,MALE,HAPPINESS,MIDDLE,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_199.jpg,MALE,SADNESS,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_200.jpg,MALE,NEUTRAL,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_202.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_203.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_204.jpg,MALE,FEAR,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_206.jpg,MALE,ANGER,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_207.jpg,MALE,ANGER,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_208.jpg,MALE,SADNESS,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_210.jpg,MALE,ANGER,MIDDLE,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_213.jpg,MALE,SURPRISE,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_215.jpg,MALE,HAPPINESS,MIDDLE,UP
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_217.jpg,MALE,HAPPINESS,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_218.jpg,MALE,HAPPINESS,MIDDLE,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_219.jpg,MALE,HAPPINESS,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_221.jpg,MALE,SADNESS,MIDDLE,UP
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_222.jpg,MALE,SADNESS,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_223.jpg,MALE,ANGER,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_224.jpg,MALE,NEUTRAL,MIDDLE,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_226.jpg,MALE,SADNESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_227.jpg,MALE,HAPPINESS,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_37.jpg,MALE,SADNESS,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_4.jpg,MALE,SADNESS,MIDDLE,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_55.jpg,MALE,SADNESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_58.jpg,MALE,ANGER,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_59.jpg,MALE,ANGER,MIDDLE,UP
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_6.jpg,MALE,ANGER,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_60.jpg,MALE,ANGER,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_61.jpg,MALE,ANGER,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_62.jpg,MALE,HAPPINESS,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_75.jpg,MALE,ANGER,MIDDLE,DOWN
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_77.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_78.jpg,MALE,ANGER,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_80.jpg,MALE,SADNESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_81.jpg,MALE,ANGER,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_84.jpg,MALE,ANGER,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_85.jpg,MALE,ANGER,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_86.jpg,MALE,SURPRISE,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_9.jpg,MALE,SURPRISE,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_92.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_95.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mohanlal/Padayottam/images/MohanLal_96.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Brahmanandam/JayamManadera/images/Brahmanandam_34.jpg,MALE,SADNESS,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Brahmanandam/JayamManadera/images/Brahmanandam_35.jpg,MALE,SADNESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Brahmanandam/JayamManadera/images/Brahmanandam_41.jpg,MALE,SADNESS,MIDDLE,DOWN
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Brahmanandam/JayamManadera/images/Brahmanandam_44.jpg,MALE,SADNESS,MIDDLE,DOWN
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mukesh/Gajarajayogam/images/Mukesh_1.jpg,MALE,HAPPINESS,MIDDLE,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mukesh/Gajarajayogam/images/Mukesh_15.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mukesh/Gajarajayogam/images/Mukesh_16.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Wednesday/images/AnupamKher_10.jpg,MALE,NEUTRAL,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Wednesday/images/AnupamKher_12.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Wednesday/images/AnupamKher_13.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Wednesday/images/AnupamKher_14.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Wednesday/images/AnupamKher_15.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Wednesday/images/AnupamKher_16.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Wednesday/images/AnupamKher_17.jpg,MALE,NEUTRAL,MIDDLE,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Wednesday/images/AnupamKher_19.jpg,MALE,NEUTRAL,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Wednesday/images/AnupamKher_2.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Wednesday/images/AnupamKher_20.jpg,MALE,NEUTRAL,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Wednesday/images/AnupamKher_21.jpg,MALE,NEUTRAL,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Wednesday/images/AnupamKher_23.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Wednesday/images/AnupamKher_24.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Wednesday/images/AnupamKher_25.jpg,MALE,NEUTRAL,MIDDLE,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Wednesday/images/AnupamKher_26.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Wednesday/images/AnupamKher_27.jpg,MALE,NEUTRAL,MIDDLE,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Wednesday/images/AnupamKher_3.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Wednesday/images/AnupamKher_4.jpg,MALE,NEUTRAL,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Wednesday/images/AnupamKher_5.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Wednesday/images/AnupamKher_7.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Wednesday/images/AnupamKher_8.jpg,MALE,NEUTRAL,MIDDLE,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Wednesday/images/AnupamKher_9.jpg,MALE,NEUTRAL,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Wednesday/images/AnupamKher_27.jpg,MALE,NEUTRAL,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_4.jpg,MALE,ANGER,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_5.jpg,MALE,ANGER,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_8.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_14.jpg,MALE,ANGER,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_19.jpg,MALE,SADNESS,MIDDLE,DOWN
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_21.jpg,MALE,ANGER,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_23.jpg,MALE,ANGER,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_24.jpg,MALE,ANGER,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_26.jpg,MALE,HAPPINESS,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_27.jpg,MALE,HAPPINESS,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_28.jpg,MALE,NEUTRAL,MIDDLE,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_29.jpg,MALE,NEUTRAL,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_31.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_33.jpg,MALE,NEUTRAL,MIDDLE,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_34.jpg,MALE,NEUTRAL,MIDDLE,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_35.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_37.jpg,MALE,NEUTRAL,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_39.jpg,MALE,NEUTRAL,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_40.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_51.jpg,MALE,ANGER,MIDDLE,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_53.jpg,MALE,NEUTRAL,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_54.jpg,MALE,NEUTRAL,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_55.jpg,MALE,NEUTRAL,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_56.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_57.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL
