image,sex,emotion,age,face_direction,sex_cat,emotion_cat,age_cat,face_dir_cat
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_4.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_5.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_8.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_19.jpg,MALE,SADNESS,MIDDLE,DOWN,1,5,0,0
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_21.jpg,MALE,ANGER,MIDDLE,LEFT,1,0,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_23.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_24.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_26.jpg,MALE,HAPPINESS,MIDDLE,LEFT,1,3,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_28.jpg,MALE,NEUTRAL,MIDDLE,RIGHT,1,4,0,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_29.jpg,MALE,NEUTRAL,MIDDLE,LEFT,1,4,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_34.jpg,MALE,NEUTRAL,MIDDLE,RIGHT,1,4,0,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_35.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_37.jpg,MALE,NEUTRAL,MIDDLE,LEFT,1,4,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_39.jpg,MALE,NEUTRAL,MIDDLE,LEFT,1,4,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_40.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_55.jpg,MALE,NEUTRAL,MIDDLE,LEFT,1,4,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_56.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_59.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL,1,3,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_60.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_61.jpg,MALE,ANGER,MIDDLE,UP,1,0,0,4
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_62.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_72.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_73.jpg,MALE,ANGER,MIDDLE,RIGHT,1,0,0,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_76.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_80.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_81.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_83.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_89.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_91.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_92.jpg,MALE,ANGER,MIDDLE,DOWN,1,0,0,0
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_94.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_96.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_97.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_98.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_99.jpg,MALE,ANGER,MIDDLE,LEFT,1,0,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_100.jpg,MALE,ANGER,MIDDLE,LEFT,1,0,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_102.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_103.jpg,MALE,ANGER,MIDDLE,RIGHT,1,0,0,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_104.jpg,MALE,ANGER,MIDDLE,RIGHT,1,0,0,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_105.jpg,MALE,ANGER,MIDDLE,RIGHT,1,0,0,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_106.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_126.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_139.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_152.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_156.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_159.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_162.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_173.jpg,MALE,ANGER,MIDDLE,LEFT,1,0,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_186.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_187.jpg,MALE,ANGER,MIDDLE,RIGHT,1,0,0,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_188.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_189.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL,1,3,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_192.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_193.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_208.jpg,MALE,ANGER,MIDDLE,RIGHT,1,0,0,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_213.jpg,MALE,ANGER,MIDDLE,LEFT,1,0,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_216.jpg,MALE,ANGER,MIDDLE,LEFT,1,0,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_217.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_218.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_219.jpg,MALE,ANGER,MIDDLE,RIGHT,1,0,0,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_220.jpg,MALE,ANGER,MIDDLE,RIGHT,1,0,0,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_221.jpg,MALE,ANGER,MIDDLE,LEFT,1,0,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_222.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_224.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_227.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_233.jpg,MALE,ANGER,MIDDLE,RIGHT,1,0,0,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_247.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/PrakashRaj/Dabang2/images/PrakashRaj_265.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Dileep/Twenty_20/images/Dileep_30.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Dileep/Twenty_20/images/Dileep_31.jpg,MALE,HAPPINESS,MIDDLE,RIGHT,1,3,0,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Dileep/Twenty_20/images/Dileep_65.jpg,MALE,HAPPINESS,MIDDLE,LEFT,1,3,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Dileep/Twenty_20/images/Dileep_66.jpg,MALE,HAPPINESS,MIDDLE,LEFT,1,3,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/AakhriAdalat/images/VinodKhanna_1.jpg,MALE,DISGUST,YOUNG,FRONTAL,1,1,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/AakhriAdalat/images/VinodKhanna_16.jpg,MALE,HAPPINESS,YOUNG,FRONTAL,1,3,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/AakhriAdalat/images/VinodKhanna_2.jpg,MALE,HAPPINESS,YOUNG,FRONTAL,1,3,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/AakhriAdalat/images/VinodKhanna_4.jpg,MALE,HAPPINESS,YOUNG,FRONTAL,1,3,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AmrishPuri/Barood/images/AmreshPuri_4.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AmrishPuri/Barood/images/AmreshPuri_5.jpg,MALE,NEUTRAL,MIDDLE,RIGHT,1,4,0,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/BomanIrani/JolyLLB/images/BomanIrani_1.jpg,MALE,HAPPINESS,OLD,FRONTAL,1,3,1,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/BomanIrani/JolyLLB/images/BomanIrani_13.jpg,MALE,HAPPINESS,OLD,LEFT,1,3,1,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/BomanIrani/JolyLLB/images/BomanIrani_14.jpg,MALE,HAPPINESS,OLD,FRONTAL,1,3,1,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/BomanIrani/JolyLLB/images/BomanIrani_15.jpg,MALE,DISGUST,OLD,FRONTAL,1,1,1,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/BomanIrani/JolyLLB/images/BomanIrani_17.jpg,MALE,DISGUST,OLD,LEFT,1,1,1,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/BomanIrani/JolyLLB/images/BomanIrani_18.jpg,MALE,DISGUST,OLD,DOWN,1,1,1,0
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/BomanIrani/JolyLLB/images/BomanIrani_19.jpg,MALE,DISGUST,OLD,RIGHT,1,1,1,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/BomanIrani/JolyLLB/images/BomanIrani_20.jpg,MALE,DISGUST,OLD,RIGHT,1,1,1,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/BomanIrani/JolyLLB/images/BomanIrani_21.jpg,MALE,DISGUST,OLD,FRONTAL,1,1,1,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/BomanIrani/JolyLLB/images/BomanIrani_22.jpg,MALE,DISGUST,OLD,DOWN,1,1,1,0
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/BomanIrani/JolyLLB/images/BomanIrani_23.jpg,MALE,DISGUST,OLD,RIGHT,1,1,1,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/BomanIrani/JolyLLB/images/BomanIrani_24.jpg,MALE,DISGUST,OLD,RIGHT,1,1,1,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Dileep/Romeo/images/Dileep_12.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Dileep/Romeo/images/Dileep_13.jpg,MALE,NEUTRAL,MIDDLE,LEFT,1,4,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Dileep/Romeo/images/Dileep_5.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL,1,3,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Dileep/Romeo/images/Dileep_7.jpg,MALE,HAPPINESS,MIDDLE,RIGHT,1,3,0,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Dileep/Romeo/images/Dileep_8.jpg,MALE,FEAR,MIDDLE,RIGHT,1,2,0,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Dileep/Romeo/images/Dileep_9.jpg,MALE,SADNESS,MIDDLE,LEFT,1,5,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Umashri/KothigaluSirKothigalu/images/Umashri_10.jpg,FEMALE,SURPRISE,MIDDLE,FRONTAL,0,6,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Umashri/KothigaluSirKothigalu/images/Umashri_11.jpg,FEMALE,SURPRISE,MIDDLE,FRONTAL,0,6,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Umashri/KothigaluSirKothigalu/images/Umashri_12.jpg,FEMALE,SURPRISE,MIDDLE,FRONTAL,0,6,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Umashri/KothigaluSirKothigalu/images/Umashri_2.jpg,FEMALE,HAPPINESS,MIDDLE,FRONTAL,0,3,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Umashri/KothigaluSirKothigalu/images/Umashri_3.jpg,FEMALE,HAPPINESS,MIDDLE,FRONTAL,0,3,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Umashri/KothigaluSirKothigalu/images/Umashri_30.jpg,FEMALE,HAPPINESS,MIDDLE,FRONTAL,0,3,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Umashri/KothigaluSirKothigalu/images/Umashri_31.jpg,FEMALE,HAPPINESS,MIDDLE,FRONTAL,0,3,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Umashri/KothigaluSirKothigalu/images/Umashri_32.jpg,FEMALE,SURPRISE,MIDDLE,FRONTAL,0,6,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Umashri/KothigaluSirKothigalu/images/Umashri_33.jpg,FEMALE,SURPRISE,MIDDLE,FRONTAL,0,6,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Umashri/KothigaluSirKothigalu/images/Umashri_34.jpg,FEMALE,ANGER,MIDDLE,FRONTAL,0,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Umashri/KothigaluSirKothigalu/images/Umashri_35.jpg,FEMALE,ANGER,MIDDLE,FRONTAL,0,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Umashri/KothigaluSirKothigalu/images/Umashri_39.jpg,FEMALE,HAPPINESS,MIDDLE,FRONTAL,0,3,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Umashri/KothigaluSirKothigalu/images/Umashri_4.jpg,FEMALE,DISGUST,MIDDLE,FRONTAL,0,1,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Umashri/KothigaluSirKothigalu/images/Umashri_6.jpg,FEMALE,FEAR,MIDDLE,FRONTAL,0,2,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Umashri/KothigaluSirKothigalu/images/Umashri_7.jpg,FEMALE,SURPRISE,MIDDLE,FRONTAL,0,6,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Umashri/KothigaluSirKothigalu/images/Umashri_8.jpg,FEMALE,SURPRISE,MIDDLE,FRONTAL,0,6,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Umashri/KothigaluSirKothigalu/images/Umashri_9.jpg,FEMALE,SURPRISE,MIDDLE,FRONTAL,0,6,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/SholaAurShabnam/images/AnupamKher_13.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/SholaAurShabnam/images/AnupamKher_15.jpg,MALE,NEUTRAL,MIDDLE,RIGHT,1,4,0,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/SholaAurShabnam/images/AnupamKher_16.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/SholaAurShabnam/images/AnupamKher_4.jpg,MALE,NEUTRAL,MIDDLE,LEFT,1,4,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KatrinaKaif/ekThaTiger/images/KatrinaKaif_1.jpg,FEMALE,DISGUST,YOUNG,FRONTAL,0,1,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KatrinaKaif/ekThaTiger/images/KatrinaKaif_12.jpg,FEMALE,HAPPINESS,YOUNG,FRONTAL,0,3,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KatrinaKaif/ekThaTiger/images/KatrinaKaif_14.jpg,FEMALE,HAPPINESS,YOUNG,FRONTAL,0,3,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KatrinaKaif/ekThaTiger/images/KatrinaKaif_15.jpg,FEMALE,HAPPINESS,YOUNG,FRONTAL,0,3,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KatrinaKaif/ekThaTiger/images/KatrinaKaif_16.jpg,FEMALE,HAPPINESS,YOUNG,FRONTAL,0,3,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KatrinaKaif/ekThaTiger/images/KatrinaKaif_19.jpg,FEMALE,HAPPINESS,YOUNG,FRONTAL,0,3,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KatrinaKaif/ekThaTiger/images/KatrinaKaif_20.jpg,FEMALE,HAPPINESS,YOUNG,FRONTAL,0,3,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KatrinaKaif/ekThaTiger/images/KatrinaKaif_21.jpg,FEMALE,HAPPINESS,YOUNG,FRONTAL,0,3,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KatrinaKaif/ekThaTiger/images/KatrinaKaif_22.jpg,FEMALE,HAPPINESS,YOUNG,FRONTAL,0,3,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KatrinaKaif/ekThaTiger/images/KatrinaKaif_38.jpg,FEMALE,HAPPINESS,YOUNG,FRONTAL,0,3,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KatrinaKaif/ekThaTiger/images/KatrinaKaif_47.jpg,FEMALE,HAPPINESS,YOUNG,LEFT,0,3,2,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KatrinaKaif/ekThaTiger/images/KatrinaKaif_48.jpg,FEMALE,HAPPINESS,YOUNG,LEFT,0,3,2,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KatrinaKaif/ekThaTiger/images/KatrinaKaif_49.jpg,FEMALE,HAPPINESS,YOUNG,FRONTAL,0,3,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KatrinaKaif/ekThaTiger/images/KatrinaKaif_54.jpg,FEMALE,HAPPINESS,YOUNG,FRONTAL,0,3,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KatrinaKaif/ekThaTiger/images/KatrinaKaif_55.jpg,FEMALE,HAPPINESS,YOUNG,FRONTAL,0,3,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KatrinaKaif/ekThaTiger/images/KatrinaKaif_56.jpg,FEMALE,HAPPINESS,YOUNG,FRONTAL,0,3,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KatrinaKaif/ekThaTiger/images/KatrinaKaif_57.jpg,FEMALE,HAPPINESS,YOUNG,FRONTAL,0,3,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KatrinaKaif/ekThaTiger/images/KatrinaKaif_58.jpg,FEMALE,HAPPINESS,YOUNG,FRONTAL,0,3,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KatrinaKaif/ekThaTiger/images/KatrinaKaif_59.jpg,FEMALE,HAPPINESS,YOUNG,FRONTAL,0,3,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KatrinaKaif/ekThaTiger/images/KatrinaKaif_60.jpg,FEMALE,DISGUST,YOUNG,FRONTAL,0,1,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KatrinaKaif/ekThaTiger/images/KatrinaKaif_62.jpg,FEMALE,DISGUST,YOUNG,FRONTAL,0,1,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KatrinaKaif/ekThaTiger/images/KatrinaKaif_64.jpg,FEMALE,HAPPINESS,YOUNG,FRONTAL,0,3,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KatrinaKaif/ekThaTiger/images/KatrinaKaif_66.jpg,FEMALE,HAPPINESS,YOUNG,RIGHT,0,3,2,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KatrinaKaif/ekThaTiger/images/KatrinaKaif_67.jpg,FEMALE,HAPPINESS,YOUNG,RIGHT,0,3,2,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KatrinaKaif/ekThaTiger/images/KatrinaKaif_68.jpg,FEMALE,HAPPINESS,YOUNG,RIGHT,0,3,2,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KatrinaKaif/ekThaTiger/images/KatrinaKaif_69.jpg,FEMALE,HAPPINESS,YOUNG,FRONTAL,0,3,2,1
